,system_time_stamp,triggers,trigger_n,occ,device_time_stamp,left_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_y,left_pupil_diameter,trigger_indx,trial_id,change_indx,xL_zscore,xR_zscore,yL_zscore,yR_zscore
13149,420700853,,2,,860108573070.0,-26.170364379882812,-13.034439086914062,129.32884216308594,151.34408569335938,-1.0,3,1,0.0,-0.18434322446244256,-0.34660066746892926,0.8959496558354342,1.6966662344889243
13150,420717517,,2,,860108589734.0,-30.566314697265625,-15.400711059570312,132.92691040039062,150.81919860839844,-1.0,3,1,0.0,-0.3405842749178616,-0.4259055024845518,1.0771482227768143,1.66793387416073
13151,420725851,,2,,860108598068.0,-30.447586059570312,-15.741729736328125,136.19236755371094,140.90023803710938,-1.0,3,1,0.0,-0.33636441669987777,-0.437334632445114,1.2415965093477659,1.1249691920774623
13152,420742514,,2,,860108614732.0,-27.167068481445312,-14.550613403320312,130.8252716064453,143.31175231933594,-1.0,3,1,0.0,-0.2197681234212787,-0.3974147562156877,0.9713097804307157,1.2569756736213487
13153,420750850,,2,,860108623068.0,-28.914199829101562,-10.94158935546875,132.6326446533203,152.23280334472656,-1.0,3,1,0.0,-0.2818647390181362,-0.27645948987705343,1.0623290119802404,1.7453147086479117
13154,420767512,,2,,860108639730.0,-29.207000732421875,-11.956436157226562,137.95445251464844,150.87051391601562,-1.0,3,1,0.0,-0.2922714809979449,-0.31047175013688755,1.3303350347710667,1.6707428781371163
13155,420775843,,2,,860108648062.0,-28.942306518554688,-17.354141235351562,134.6867218017578,138.8213348388672,-1.0,3,1,0.0,-0.2828637081528909,-0.49137407904507685,1.165772251834614,1.0111698674402878
13156,420784176,,2,,860108656395.0,-28.883499145507812,-17.377731323242188,134.71066284179688,138.7825469970703,5.666259765625,3,1,0.0,-0.2807735740348971,-0.4921646931628911,1.1669779216163005,1.00904661792855
13157,420792521,,2,,860108664741.0,-32.624725341796875,-18.8824462890625,132.5355682373047,140.1247100830078,-1.0,3,1,0.0,-0.4137443923328492,-0.5425947255044242,1.0574402477029368,1.082516730852413
13158,420800840,,2,,860108673060.0,-32.127227783203125,-17.044921875,133.33047485351562,143.39529418945312,-1.0,3,1,0.0,-0.39606231325057895,-0.48101069282418135,1.0974717118692585,1.261548762164529
13159,420817532,,2,,860108689752.0,-30.439422607421875,-16.5810546875,136.1288299560547,139.08641052246094,-1.0,3,1,0.0,-0.33607427094141207,-0.4654643350094652,1.2383967585695999,1.0256801312160195
13160,420825851,,2,,860108698072.0,-30.8043212890625,-18.320831298828125,135.29217529296875,139.55809020996094,-1.0,3,1,0.0,-0.34904351518056714,-0.5237723818949358,1.196262864497163,1.0514999144209132
13161,420834169,,2,,860108706390.0,-29.09033203125,-18.30413818359375,137.3423309326172,139.57546997070312,5.6209716796875,3,1,0.0,-0.28812483713022813,-0.5232129175709458,1.2995086173318466,1.0524512838913576
13162,420842516,,2,,860108714737.0,-27.378326416015625,-20.587539672851562,134.63742065429688,138.52394104003906,-1.0,3,1,0.0,-0.2272766617875537,-0.5997403753072353,1.1632894480968006,0.9948905074938794
13163,420850835,,2,,860108723056.0,-27.833343505859375,-16.341720581054688,133.48782348632812,143.75732421875,-1.0,3,1,0.0,-0.2434488982687615,-0.4574431303277605,1.1053957824803176,1.2813663144522913
13164,420867513,,2,,860108739735.0,-25.32806396484375,-14.645111083984375,141.30429077148438,143.55442810058594,-1.0,3,1,0.0,-0.15440614780251127,-0.40058181522708697,1.4990327502092753,1.2702597649803882
13165,420875845,,2,,860108748067.0,-25.334457397460938,-14.72259521484375,141.29693603515625,139.53501892089844,-1.0,3,1,0.0,-0.15463338345259933,-0.4031786706541636,1.498662365993359,1.050236990242413
13166,420884164,,2,,860108756386.0,-28.897048950195312,-14.762115478515625,137.6519775390625,139.4408416748047,5.7266387939453125,3,1,0.0,-0.28125516176109805,-0.40450317942850944,1.3151024075675155,1.045081720381498
13167,420892496,,2,,860108764718.0,-29.9488525390625,-18.325851440429688,136.7351531982422,137.95391845703125,-1.0,3,1,0.0,-0.3186384090074473,-0.5239406303068123,1.2689311718551928,0.963687426451397
13168,420900841,,2,,860108773064.0,-32.99467468261719,-19.522232055664062,136.66244506835938,137.7752685546875,-1.0,3,1,0.0,-0.4268931473122886,-0.5640369372417016,1.265269593455106,0.9539081167411584
13169,420917506,,2,,860108789729.0,-30.060836791992188,-13.0250244140625,139.04043579101562,145.27359008789062,-1.0,3,1,0.0,-0.3226185580193716,-0.3462851377724924,1.3850251074494675,1.3643668274268737
13170,420925827,,2,,860108798050.0,-32.18577575683594,-11.536697387695312,128.89027404785156,144.32305908203125,-1.0,3,1,0.0,-0.3981432277837243,-0.2964043418879661,0.8738633837734623,1.3123346853795894
13171,420934158,,2,,860108806381.0,-32.27131652832031,-12.815536499023438,128.90623474121094,143.3354949951172,5.685302734375,3,1,0.0,-0.4011835214696281,-0.3392642184817609,0.87466716362792,1.258275349561657
13172,420942490,,2,,860108814714.0,-32.40641784667969,-12.455551147460938,140.4142303466797,145.04469299316406,-1.0,3,1,0.0,-0.40598529819010476,-0.32719942658818246,1.4542093441955364,1.3518369824522163
13173,420950840,,2,,860108823064.0,-31.901657104492188,-12.795394897460938,136.56532287597656,145.23228454589844,-1.0,3,1,0.0,-0.3880450707320781,-0.33858917926085874,1.2603785238818526,1.3621057588083552
13174,420959155,,2,,860108831379.0,-31.896896362304688,-10.70794677734375,136.57330322265625,148.6926727294922,5.720123291015625,3,1,0.0,-0.3878758642336832,-0.2686290349145885,1.2607804138090812,1.5515276802371143
13175,420967516,,2,,860108839740.0,-29.88507080078125,-12.50482177734375,136.37799072265625,147.53948974609375,-1.0,3,1,0.0,-0.3163714757917716,-0.3288507157126469,1.2509444844237483,1.488402352994948
13176,420975820,,2,,860108848044.0,-29.30670166015625,-14.032562255859375,139.61170959472656,148.07662963867188,-1.0,3,1,0.0,-0.29581505555086957,-0.3800524406180749,1.4137944324695833,1.517805432976142
13177,420992501,,2,,860108864726.0,-26.676864624023438,-17.07958984375,139.58668518066406,144.8619842529297,-1.0,3,1,0.0,-0.2023452773718058,-0.4821725785134917,1.4125342040170874,1.3418354916365007
13178,421000843,,2,,860108873068.0,-25.79302978515625,-14.275253295898438,140.9610137939453,145.22142028808594,-1.0,3,1,0.0,-0.17093198247908284,-0.38818615183659666,1.4817453358825694,1.3615110484809132
13179,421017494,,2,,860108889719.0,-28.826889038085938,-13.41497802734375,129.32470703125,143.8600311279297,-1.0,3,1,0.0,-0.27876153522385483,-0.35935430620383735,0.8957414107679791,1.2869884987416333
13180,421025827,,2,,860108898053.0,-29.674911499023438,-12.79681396484375,132.03919982910156,142.39720153808594,-1.0,3,1,0.0,-0.3089019850789723,-0.3386367388423314,1.032443155288493,1.2069130919000588
13181,421042478,,2,,860108914705.0,-30.353591918945312,-15.918914794921875,131.5111541748047,150.5617218017578,-1.0,3,1,0.0,-0.33302367301361885,-0.4432729320156562,1.0058507980768654,1.6538395735072822
13182,421050826,,2,,860108923053.0,-30.933944702148438,-15.951309204101562,127.68191528320312,150.55238342285156,-1.0,3,1,0.0,-0.3536505959621855,-0.4443586200959405,0.8130104865895638,1.6533283899112226
13183,421059141,,2,,860108931368.0,-30.895111083984375,-14.487197875976562,127.68948364257812,149.83790588378906,5.6954193115234375,3,1,0.0,-0.35227036987752175,-0.3952894054565443,0.8133916288532453,1.6142178332087787
13184,421067487,,2,,860108939715.0,-32.25575256347656,-13.503433227539062,124.98565673828125,141.8625946044922,-1.0,3,1,0.0,-0.4006303463787216,-0.36231885344896597,0.6772270182890088,1.1776486662929593
13185,421075806,,2,,860108948034.0,-31.659881591796875,-14.07427978515625,124.80169677734375,140.64614868164062,-1.0,3,1,0.0,-0.37945187532480995,-0.38145059003470105,0.6679628022991982,1.1110603207676832
13186,421092498,,2,,860108964726.0,-28.506118774414062,-13.450241088867188,127.02577209472656,143.13156127929688,-1.0,3,1,0.0,-0.26736070506597587,-0.3605361362337653,0.7799671428787276,1.2471120019124138
13187,421100818,,2,,860108973046.0,-28.746612548828125,-13.7740478515625,127.90525817871094,143.50428771972656,-1.0,3,1,0.0,-0.27590834487752236,-0.3713884144964657,0.8242580255280886,1.2675150765871661
13188,421117469,,2,,860108989698.0,-32.00462341308594,-15.849029541015625,132.22999572753906,134.88783264160156,-1.0,3,1,0.0,-0.391704703588389,-0.4409307504764654,1.04205162880679,0.7958496476791357
13189,421125800,,2,,860108998029.0,-32.19990539550781,-14.306777954101562,132.17274475097656,135.91836547851562,-1.0,3,1,0.0,-0.3986454239937041,-0.38924269049597837,1.0391684720057144,0.8522610962527934
13190,421134134,,2,,860109006363.0,-30.296340942382812,-14.186187744140625,135.84353637695312,135.92437744140625,5.7005767822265625,3,1,0.0,-0.33098885640471576,-0.38520114885750134,1.2240293857791646,0.8525901915744396
13191,421142481,,2,,860109014710.0,-30.03045654296875,-13.608306884765625,127.74906921386719,136.36708068847656,-1.0,3,1,0.0,-0.32153878193506297,-0.36583365993779965,0.8163923557477551,0.8768238021503837
13192,421150799,,2,,860109023029.0,-31.220321655273438,-14.722335815429688,127.4970703125,134.77365112304688,-1.0,3,1,0.0,-0.3638290176348652,-0.40316997696722773,0.803701701544726,0.7895993423697988
13193,421167462,,2,,860109039692.0,-28.31060791015625,-14.227676391601562,129.76422119140625,134.27816772460938,-1.0,3,1,0.0,-0.2604118497328533,-0.3865916273738899,0.9178753256129112,0.7624765421553413
13194,421175809,,2,,860109048039.0,-28.382827758789062,-11.400726318359375,130.86318969726562,132.34695434570312,-1.0,3,1,0.0,-0.26297869062036355,-0.2918473157535274,0.97321933390904,0.6567617698486589
13195,421192459,,2,,860109064690.0,-34.16259765625,-13.94879150390625,129.79205322265625,141.1063232421875,-1.0,3,1,0.0,-0.46840351459961677,-0.377244891131141,0.9192769455503211,1.1362503124179546
13196,421200793,,2,,860109073024.0,-30.667404174804688,-17.557052612304688,130.06515502929688,135.84637451171875,-1.0,3,1,0.0,-0.3441772013661514,-0.4981745878023168,0.9330303411861562,0.848320305066177
13197,421209122,,2,,860109081353.0,-30.627685546875,-17.521026611328125,130.0966033935547,135.834228515625,5.7128448486328125,3,1,0.0,-0.3427655202272988,-0.4969671881049305,0.9346140795035914,0.8476554322843739
13198,421217471,,2,,860109089702.0,-28.0386962890625,-16.903076171875,135.46328735351562,135.0009307861328,-1.0,3,1,0.0,-0.25074755549760436,-0.4762567802503129,1.2048800607570944,0.802040649009191
13199,421225802,,2,,860109098034.0,-30.756668090820312,-16.433242797851562,123.46588134765625,136.24789428710938,-1.0,3,1,0.0,-0.34734982321105634,-0.46051046763607195,0.6006911927593866,0.870299529162113
13200,421234122,,2,,860109106354.0,-30.681961059570312,-16.42633056640625,123.40986633300781,136.28128051757812,5.6804351806640625,3,1,0.0,-0.3446945827747051,-0.4602788064488987,0.5978702789489525,0.8721270940447574
13201,421242453,,2,,860109114685.0,-27.989501953125,-16.747024536132812,144.898681640625,138.11978149414062,-1.0,3,1,0.0,-0.24899908834752343,-0.4710267604683688,1.6800461250426972,0.972766782152652
13202,421250788,,2,,860109123020.0,-28.009719848632812,-17.433135986328125,144.9500732421875,137.776123046875,-1.0,3,1,0.0,-0.2497176736371814,-0.49402156241372114,1.682634203962213,0.9539548917107324
13203,421267463,,2,,860109139696.0,-35.476837158203125,-16.547225952148438,130.53439331054688,137.3873748779297,-1.0,3,1,0.0,-0.5151142700699866,-0.4643305759543591,0.9566611615344186,0.9326747863564663
13204,421275782,,2,,860109148015.0,-29.904632568359375,-14.97216796875,131.46446228027344,139.64346313476562,-1.0,3,1,0.0,-0.3170667409550482,-0.4115430202731602,1.0034993962081842,1.0561732350417523
13205,421292473,,2,,860109164706.0,-28.450729370117188,-13.448928833007812,130.59547424316406,143.4405975341797,-1.0,3,1,0.0,-0.26539205253657333,-0.36049215640573684,0.9597371947632849,1.2640286708192692
13206,421300791,,2,,860109173025.0,-36.019775390625,-14.029861450195312,128.20733642578125,143.2664794921875,-1.0,3,1,0.0,-0.5344114034862956,-0.3799619239952721,0.8394706735000759,1.254497435501236
13207,421317443,,2,,860109189678.0,-32.82598876953125,-14.7803955078125,129.5600128173828,132.78770446777344,-1.0,3,1,0.0,-0.420897705518199,-0.4051158286608131,0.9075914003813556,0.6808884662084335
13208,421325790,,2,,860109198025.0,-32.16943359375,-12.5133056640625,130.7286834716797,134.6914520263672,-1.0,3,1,0.0,-0.3975623939382725,-0.32913505041478447,0.9664456059768752,0.7850997573502349
13209,421334122,,2,,860109206357.0,-27.3009033203125,-12.543258666992188,136.75929260253906,134.67523193359375,5.732086181640625,3,1,0.0,-0.2245248868745541,-0.33013891555920183,1.2701468312526611,0.784211868195641
13210,421342467,,2,,860109214702.0,-28.934463500976562,-14.409103393554688,137.6400604248047,142.04965209960938,-1.0,3,1,0.0,-0.28258495129335565,-0.39267209429550093,1.3145022621886135,1.1878882082931144
13211,421350788,,2,,860109223024.0,-27.042633056640625,-14.675460815429688,136.08755493164062,142.90525817871094,-1.0,3,1,0.0,-0.21534543433662912,-0.4015989765985827,1.236318150054965,1.2347241523811063
13212,421367463,,2,,860109239699.0,-28.306838989257812,-11.716552734375,132.0024871826172,144.82179260253906,-1.0,3,1,0.0,-0.26027789458829065,-0.3024321352946128,1.0305943079368436,1.3396353975318913
13213,421375784,,2,,860109248020.0,-24.705001831054688,-12.837936401367188,121.81809997558594,144.58169555664062,-1.0,3,1,0.0,-0.13226124732507474,-0.34001494391834,0.5177089913224554,1.3264924663488877
13214,421392449,,2,,860109264686.0,-22.995590209960938,-15.97015380859375,123.63023376464844,142.16165161132812,-1.0,3,1,0.0,-0.07150526783088473,-0.44499019088216335,0.6089679736507477,1.1940190703765745
13215,421400780,,2,,860109273017.0,-29.807571411132812,-14.319290161132812,129.29110717773438,142.28407287597656,-1.0,3,1,0.0,-0.31361698923616954,-0.38966203304229635,0.8940493235409085,1.2007204200353756
13216,421417446,,2,,860109289683.0,-27.381393432617188,-13.146347045898438,131.2066650390625,148.60662841796875,-1.0,3,1,0.0,-0.22738566982017352,-0.35035122629172955,0.9905167378515279,1.5468176078544669
13217,421425791,,2,,860109298028.0,-28.60833740234375,-13.085372924804688,124.31829833984375,147.6331787109375,-1.0,3,1,0.0,-0.2709937638247824,-0.34830769846845305,0.6436188770704991,1.4935308943018206
13218,421434110,,2,,860109306348.0,-26.977447509765625,-16.046829223632812,134.6698455810547,150.7792510986328,5.7442169189453125,3,1,0.0,-0.21302860689706776,-0.44755994246173403,1.1649223660611625,1.6657471443331415
13219,421442455,,2,,860109314693.0,-31.357452392578125,-14.468475341796875,122.33050537109375,141.327880859375,-1.0,3,1,0.0,-0.36870292404856786,-0.3946619258171148,0.543513705751273,1.1483783938146632
13220,421450763,,2,,860109323001.0,-30.059722900390625,-15.868331909179688,125.8563232421875,140.46743774414062,-1.0,3,1,0.0,-0.3225789680373754,-0.4415776630631633,0.7210737472520633,1.1012776699881894
13221,421459094,,2,,860109331332.0,-29.969085693359375,-17.919631958007812,125.84213256835938,141.1116943359375,5.7709808349609375,3,1,0.0,-0.31935753662562577,-0.5103263165652538,0.7203591055076602,1.1365443265124202
13222,421467426,,2,,860109339664.0,-33.13044738769531,-17.839767456054688,126.93484497070312,142.18824768066406,-1.0,3,1,0.0,-0.4317187864876671,-0.5076496837757071,0.7753880566906651,1.1954749413045678
13223,421475757,,2,,860109347996.0,-31.267288208007812,-16.6329345703125,126.77351379394531,142.94049072265625,-1.0,3,1,0.0,-0.36549830482095363,-0.4672030723966374,0.7672634253319836,1.2366527846087234
13224,421492423,,2,,860109364662.0,-25.27294921875,-12.326171875,138.80690002441406,143.281005859375,-1.0,3,1,0.0,-0.15244725718647767,-0.3228633223805845,1.3732642559461457,1.2552926099839954
